year,sgg_cd,sgg_nm,bjdong_nm,cost,build_year
2024,11710,송파구,삼전동,42000,2004
2024,11470,양천구,신정동,42000,2016
2024,11500,강서구,화곡동,14650,2001
2024,11110,종로구,구기동,70000,2001
2024,11680,강남구,대치동,700000,1997
2024,11590,동작구,사당동,52500,2023
2024,11710,송파구,잠실동,187000,2008
2024,11440,마포구,망원동,16000,2016
2024,11500,강서구,화곡동,24000,2007
2024,11215,광진구,중곡동,73000,1999
2024,11380,은평구,역촌동,18000,2002
2024,11470,양천구,신월동,105000,2020
2024,11110,종로구,삼청동,12000,1998
2024,11290,성북구,길음동,100000,2019
2024,11440,마포구,대흥동,34500,2021
2024,11680,강남구,자곡동,113500,2014
2024,11380,은평구,역촌동,25800,2017
2024,11440,마포구,연남동,20000,1990
2024,11440,마포구,서교동,196000,2012
2024,11590,동작구,사당동,70000,2006
2024,11290,성북구,상월곡동,59400,2003
2024,11470,양천구,목동,31500,2018
2024,11530,구로구,개봉동,24000,2002
2024,11200,성동구,금호동2가,130400,2016
2024,11200,성동구,금호동1가,128000,2019
2024,11440,마포구,아현동,210000,2014
2024,11680,강남구,삼성동,93000,2004
2024,11530,구로구,개봉동,28800,2002
2024,11140,중구,신당동,115000,2005
2024,11140,중구,신당동,131000,2005
2024,11290,성북구,정릉동,24700,2006
2024,11380,은평구,역촌동,23000,2011
2024,11215,광진구,자양동,49500,2023
2024,11680,강남구,도곡동,570000,2006
2024,11230,동대문구,장안동,13700,2009
2024,11350,노원구,상계동,11500,2003
2024,11290,성북구,돈암동,80000,1998
2024,11410,서대문구,연희동,74000,1993
2024,11200,성동구,행당동,111500,2000
2024,11290,성북구,하월곡동,92000,2007
2024,11500,강서구,마곡동,15300,2016
2024,11470,양천구,목동,29000,2011
2024,11410,서대문구,남가좌동,119000,2015
2024,11410,서대문구,북아현동,155000,2015
2024,11680,강남구,삼성동,37500,2004
2024,11740,강동구,천호동,114000,2017
2024,11590,동작구,상도동,32000,1981
2024,11680,강남구,도곡동,47500,1998
2024,11380,은평구,구산동,21650,2008
2024,11380,은평구,구산동,37000,1991
2024,11215,광진구,자양동,105000,1988
2024,11290,성북구,석관동,62000,1998
2024,11410,서대문구,남가좌동,119600,2015
2024,11500,강서구,화곡동,29500,2021
2024,11590,동작구,신대방동,64500,1995
2024,11230,동대문구,이문동,46800,1994
2024,11710,송파구,풍납동,117500,1995
2024,11350,노원구,월계동,51000,1983
2024,11710,송파구,잠실동,103000,2008
2024,11590,동작구,상도동,59500,2022
2024,11620,관악구,신림동,65000,2008
2024,11710,송파구,신천동,196000,2008
2024,11710,송파구,송파동,37000,2004
2024,11710,송파구,방이동,41500,2003
2024,11110,종로구,옥인동,63000,2004
2024,11200,성동구,성수동1가,283000,2017
2024,11500,강서구,화곡동,22500,2011
2024,11440,마포구,상암동,10500,2013
2024,11440,마포구,상암동,10400,2013
2024,11140,중구,신당동,35000,2015
2024,11350,노원구,상계동,9400,2004
2024,11680,강남구,역삼동,320000,2014
2024,11350,노원구,하계동,56500,1999
2024,11500,강서구,등촌동,36500,2020
2024,11590,동작구,흑석동,124500,1988
2024,11215,광진구,자양동,49500,2023
2024,11500,강서구,화곡동,39000,2007
2024,11440,마포구,서교동,30000,2010
2024,11530,구로구,오류동,34000,2003
2024,11380,은평구,역촌동,16000,1993
2024,11545,금천구,시흥동,28600,2021
2024,11620,관악구,신림동,37500,2003
2024,11650,서초구,서초동,40000,2004
2024,11530,구로구,구로동,51000,1998
2024,11170,용산구,한강로3가,27000,1990
2024,11440,마포구,성산동,57200,1990
2024,11650,서초구,내곡동,150000,2014
2024,11680,강남구,대치동,482000,1983
2024,11500,강서구,방화동,10500,2001
2024,11530,구로구,구로동,53000,1998
2024,11530,구로구,고척동,68000,2009
2024,11740,강동구,둔촌동,51500,2019
2024,11320,도봉구,도봉동,59000,1995
2024,11230,동대문구,청량리동,67000,1997
2024,11260,중랑구,면목동,23000,2001
2024,11215,광진구,군자동,36000,2021
2024,11620,관악구,봉천동,34500,2002
2024,11380,은평구,갈현동,35400,2001
2024,11215,광진구,군자동,36000,2021
2024,11470,양천구,신월동,24900,2014
2024,11215,광진구,군자동,34000,2021
2024,11215,광진구,군자동,25000,2021
2024,11650,서초구,우면동,16000,2015
2024,11650,서초구,서초동,22876,1993
2024,11680,강남구,자곡동,120000,2014
2024,11620,관악구,봉천동,34500,2002
2024,11680,강남구,자곡동,113500,2014
2024,11530,구로구,항동,70500,2020
2024,11290,성북구,종암동,70000,2004
2024,11470,양천구,목동,63000,1994
2024,11410,서대문구,대현동,33000,2014
2024,11410,서대문구,북가좌동,33000,2013
2024,11680,강남구,역삼동,188000,2010
2024,11290,성북구,길음동,16480,2012
2024,11740,강동구,고덕동,68000,2022
2024,11380,은평구,응암동,87000,2021
2024,11440,마포구,신공덕동,158000,2011
2024,11350,노원구,중계동,54000,2002
2024,11620,관악구,봉천동,69000,2004
2024,11440,마포구,공덕동,17100,2018
2024,11740,강동구,천호동,135000,2017
2024,11500,강서구,화곡동,15500,2001
2024,11260,중랑구,중화동,39000,2018
2024,11710,송파구,신천동,255000,2008
2024,11530,구로구,구로동,82000,1986
2024,11170,용산구,청파동3가,60000,2022
2024,11530,구로구,구로동,20000,2006
2024,11560,영등포구,신길동,40000,2020
2024,11200,성동구,금호동3가,44600,1985
2024,11140,중구,신당동,94256,1936
2024,11200,성동구,금호동3가,104000,2012
2024,11500,강서구,화곡동,17000,2007
2024,11650,서초구,서초동,284000,2008
2024,11200,성동구,하왕십리동,93000,2004
2024,11620,관악구,신림동,27000,2016
2024,11290,성북구,하월곡동,43024,2021
2024,11470,양천구,신월동,42000,2006
2024,11500,강서구,화곡동,26500,2016
2024,11500,강서구,내발산동,65000,2023
2024,11650,서초구,잠원동,283000,1979
2024,11305,강북구,미아동,51000,2004
2024,11470,양천구,목동,153000,2003
2024,11290,성북구,석관동,75000,2011
2024,11320,도봉구,방학동,49500,1992
2024,11230,동대문구,장안동,59000,2006
2024,11320,도봉구,방학동,51000,1992
2024,11350,노원구,상계동,50000,1988
2024,11110,종로구,숭인동,40000,1985
2024,11440,마포구,망원동,67000,2004
2024,11290,성북구,하월곡동,32924,2021
2024,11170,용산구,보광동,234000,1992
2024,11290,성북구,하월곡동,31924,2021
2024,11110,종로구,익선동,11500,2004
2024,11545,금천구,시흥동,53900,2000
2024,11110,종로구,부암동,150000,1900
2024,11290,성북구,하월곡동,32824,2021
2024,11215,광진구,자양동,105000,1998
2024,11620,관악구,신림동,19000,2016
2024,11110,종로구,평창동,73000,1992
2024,11710,송파구,오금동,27000,2019
2024,11305,강북구,수유동,12500,1993
2024,11500,강서구,내발산동,95000,2005
2024,11620,관악구,봉천동,25000,2014
2024,11560,영등포구,신길동,9000,2013
2024,11440,마포구,성산동,15700,2018
2024,11200,성동구,금호동2가,156500,2016
2024,11590,동작구,사당동,68500,1993
2024,11710,송파구,거여동,113000,2021
2024,11290,성북구,돈암동,72150,1999
2024,11320,도봉구,창동,35500,2010
2024,11680,강남구,일원동,171000,1994
2024,11260,중랑구,면목동,79300,2015
2024,11545,금천구,시흥동,25000,1991
2024,11590,동작구,사당동,91500,1999
2024,11545,금천구,독산동,29300,2002
2024,11290,성북구,돈암동,72150,1999
2024,11260,중랑구,중화동,45000,1991
2024,11680,강남구,대치동,19500,2004
2024,11680,강남구,개포동,490000,0
2024,11650,서초구,방배동,180099,1980
2024,11590,동작구,사당동,190000,2016
2024,11680,강남구,역삼동,40500,2017
2024,11290,성북구,정릉동,75000,2004
2024,11620,관악구,봉천동,30000,1997
2024,11320,도봉구,창동,12000,1994
2024,11305,강북구,수유동,34000,2008
2024,11290,성북구,길음동,73800,2003
2024,11470,양천구,신월동,37000,1999
2024,11740,강동구,둔촌동,37000,2002
2024,11530,구로구,구로동,20000,2006
2024,11305,강북구,수유동,22500,2022
2024,11320,도봉구,창동,17300,1987
2024,11380,은평구,구산동,30000,2022
2024,11620,관악구,남현동,20000,2005
2024,11440,마포구,아현동,212000,2014
2024,11440,마포구,합정동,230000,2015
2024,11710,송파구,잠실동,33000,2002
2024,11470,양천구,목동,23900,2014
2024,11305,강북구,미아동,62000,2002
2024,11440,마포구,아현동,20000,2006
2024,11260,중랑구,상봉동,29500,2019
2024,11740,강동구,상일동,154000,2020
2024,11200,성동구,옥수동,123000,1990
2024,11215,광진구,구의동,34000,2000
2024,11530,구로구,개봉동,80000,2001
2024,11620,관악구,봉천동,69000,2004
2024,11545,금천구,시흥동,25000,1991
2024,11545,금천구,시흥동,25000,1991
2024,11680,강남구,청담동,350000,1999
2024,11470,양천구,목동,27000,2017
2024,11500,강서구,염창동,79600,1990
2024,11350,노원구,상계동,42000,1998
2024,11530,구로구,오류동,61700,1998
2024,11410,서대문구,북가좌동,24500,2014
2024,11380,은평구,불광동,23000,1991
2024,11500,강서구,방화동,6500,2002
2024,11380,은평구,신사동,33000,2022
2024,11350,노원구,상계동,38500,1998
2024,11680,강남구,역삼동,235000,2006
2024,11260,중랑구,묵동,33000,2021
2024,11680,강남구,역삼동,34500,2019
2024,11545,금천구,가산동,14000,2013
2024,11560,영등포구,양평동3가,93000,1990
2024,11140,중구,정동,38000,2020
2024,11230,동대문구,답십리동,76500,2000
2024,11680,강남구,논현동,21000,2013
2024,11215,광진구,중곡동,8000,1991
2024,11710,송파구,삼전동,23000,1986
2024,11440,마포구,신수동,35000,2016
2024,11410,서대문구,남가좌동,111000,2015
2024,11380,은평구,불광동,31000,2022
2024,11560,영등포구,문래동5가,72500,1991
2024,11305,강북구,수유동,12500,1993
2024,11620,관악구,봉천동,98000,2000
2024,11590,동작구,본동,94000,2004
2024,11230,동대문구,답십리동,102100,2019
2024,11470,양천구,신월동,63000,2005
2024,11200,성동구,행당동,108000,2000
2024,11500,강서구,염창동,32700,2023
2024,11380,은평구,녹번동,54000,2015
2024,11500,강서구,화곡동,14000,2001
2024,11410,서대문구,북가좌동,26400,2002
2024,11380,은평구,신사동,20000,1994
2024,11545,금천구,독산동,54500,2002
2024,11350,노원구,중계동,47500,1990
2024,11740,강동구,고덕동,136000,2016
2024,11470,양천구,목동,29700,2001
2024,11380,은평구,대조동,24800,2018
2024,11320,도봉구,쌍문동,44000,1990
2024,11500,강서구,화곡동,22500,2017
2024,11680,강남구,개포동,187000,2020
2024,11500,강서구,방화동,41100,1993
2024,11110,종로구,숭인동,13500,2014
2024,11500,강서구,염창동,32500,2023
2024,11215,광진구,광장동,119500,2000
2024,11200,성동구,성수동1가,930000,2020
2024,11470,양천구,신정동,139500,1988
2024,11530,구로구,오류동,8600,2004
2024,11320,도봉구,창동,18000,2002
2024,11590,동작구,흑석동,180000,1988
2024,11680,강남구,자곡동,148000,2014
2024,11200,성동구,성수동1가,930000,2020
2024,11710,송파구,문정동,29700,2016
2024,11440,마포구,망원동,110000,2003
2024,11740,강동구,천호동,76430,0
2024,11380,은평구,역촌동,20000,2012
2024,11380,은평구,신사동,17700,2002
2024,11650,서초구,서초동,26500,2006
2024,11290,성북구,정릉동,46900,2005
2024,11680,강남구,삼성동,900000,2004
2024,11680,강남구,개포동,80000,2022
2024,11650,서초구,신원동,108000,2014
2024,11740,강동구,둔촌동,36000,2018
2024,11680,강남구,개포동,217000,2019
2024,11380,은평구,신사동,18500,2010
2024,11410,서대문구,홍은동,59500,1997
2024,11215,광진구,자양동,54300,2004
2024,11470,양천구,목동,109000,1997
2024,11530,구로구,구로동,11000,2011
2024,11200,성동구,하왕십리동,89000,2001
2024,11470,양천구,신정동,33000,2010
2024,11500,강서구,마곡동,15000,2016
2024,11650,서초구,방배동,180099,1980
2024,11740,강동구,천호동,16000,2015
2024,11110,종로구,인의동,48000,2006
2024,11350,노원구,공릉동,15000,1993
2024,11260,중랑구,상봉동,9400,2014
2024,11710,송파구,방이동,21200,2004
2024,11305,강북구,미아동,13500,2014
2024,11740,강동구,강일동,97000,2011
2024,11350,노원구,공릉동,29500,2001
2024,11620,관악구,봉천동,31000,2014
2024,11560,영등포구,신길동,10000,2013
2024,11740,강동구,암사동,112500,2007
2024,11305,강북구,우이동,14000,1995
2024,11620,관악구,신림동,39500,1994
2024,11140,중구,오장동,15392,2020
2024,11740,강동구,천호동,16300,2003
2024,11500,강서구,마곡동,13100,2015
2024,11380,은평구,역촌동,54300,2023
2024,11380,은평구,역촌동,54300,2023
2024,11740,강동구,천호동,16500,2003
2024,11305,강북구,수유동,24500,2016
2024,11380,은평구,역촌동,53800,2023
2024,11215,광진구,화양동,21250,2018
2024,11410,서대문구,홍은동,22000,2018
2024,11380,은평구,역촌동,52450,2023
2024,11350,노원구,공릉동,34200,2015
2024,11305,강북구,우이동,54500,1990
2024,11380,은평구,역촌동,53250,2023
2024,11530,구로구,구로동,12000,1996
2024,11290,성북구,정릉동,48400,2005
2024,11590,동작구,사당동,37000,2016
2024,11440,마포구,성산동,13850,2014
2024,11440,마포구,성산동,16500,2013
2024,11680,강남구,일원동,180000,1993
2024,11320,도봉구,창동,14000,1991
2024,11500,강서구,화곡동,121500,2008
2024,11500,강서구,화곡동,99000,2003
2024,11350,노원구,상계동,58500,1999
2024,11350,노원구,상계동,49000,1988
2024,11530,구로구,궁동,23900,2000
2024,11290,성북구,하월곡동,27500,2014
2024,11590,동작구,상도동,29900,2022
2024,11380,은평구,녹번동,22000,2002
2024,11380,은평구,역촌동,51900,2023
2024,11410,서대문구,남가좌동,80000,2000
2024,11470,양천구,신정동,142500,2018
2024,11650,서초구,반포동,46000,2012
2024,11530,구로구,구로동,74000,1986
2024,11380,은평구,역촌동,52700,2023
2024,11260,중랑구,묵동,26200,2016
2024,11440,마포구,도화동,127000,1997
2024,11290,성북구,삼선동2가,68000,2008
2024,11305,강북구,미아동,60000,2003
2024,11590,동작구,사당동,95000,1999
2024,11710,송파구,석촌동,54000,2003
2024,11440,마포구,공덕동,81000,1988
2024,11710,송파구,장지동,88000,2013
2024,11170,용산구,한남동,615000,1977
2024,11305,강북구,번동,40000,1991
2024,11710,송파구,문정동,21900,2013
2024,11710,송파구,거여동,125780,1990
2024,11305,강북구,수유동,27000,2020
2024,11680,강남구,세곡동,134500,2013
2024,11350,노원구,상계동,60500,2009
2024,11650,서초구,방배동,128800,1992
2024,11560,영등포구,신길동,116000,2020
2024,11530,구로구,가리봉동,72000,1974
2024,11740,강동구,길동,12000,2014
2024,11260,중랑구,상봉동,25300,2015
2024,11440,마포구,신수동,99400,2007
2024,11740,강동구,강일동,10900,2016
2024,11620,관악구,봉천동,17000,1996
2024,11530,구로구,오류동,20800,2006
2024,11560,영등포구,신길동,38100,2016
2024,11620,관악구,봉천동,32900,2002
2024,11170,용산구,이태원동,130000,1985
2024,11590,동작구,노량진동,90000,1985
2024,11110,종로구,창신동,57500,1993
2024,11380,은평구,불광동,26700,2019
2024,11500,강서구,마곡동,17400,2017
2024,11305,강북구,수유동,21200,2008
2024,11410,서대문구,북아현동,133500,2020
2024,11140,중구,입정동,77500,0
2024,11530,구로구,구로동,50000,2003
2024,11740,강동구,천호동,26000,2003
2024,11740,강동구,강일동,97000,2011
2024,11650,서초구,양재동,38000,2011
2024,11320,도봉구,방학동,11500,2018
2024,11320,도봉구,창동,90000,1997
2024,11470,양천구,목동,30000,2011
2024,11740,강동구,성내동,30000,2002
2024,11320,도봉구,방학동,58000,2004
2024,11710,송파구,거여동,125780,1990
2024,11215,광진구,광장동,132000,2007
2024,11545,금천구,시흥동,28500,2006
2024,11380,은평구,응암동,29500,2018
2024,11530,구로구,개봉동,60000,2001
2024,11440,마포구,성산동,34000,1995
2024,11290,성북구,하월곡동,17000,2013
2024,11620,관악구,봉천동,99000,2003
2024,11440,마포구,망원동,32000,2015
2024,11620,관악구,봉천동,21700,1998
2024,11560,영등포구,양평동4가,28000,2016
2024,11215,광진구,화양동,14200,2017
2024,11215,광진구,화양동,13300,2014
2024,11260,중랑구,상봉동,26500,2016
2024,11530,구로구,구로동,43500,1998
2024,11710,송파구,송파동,145000,1999
2024,11710,송파구,방이동,180000,1988
2024,11470,양천구,신월동,89000,2020
2024,11560,영등포구,신길동,104000,2021
2024,11470,양천구,신정동,79500,2001
2024,11290,성북구,길음동,71000,2003
2024,11320,도봉구,방학동,15000,1992
2024,11740,강동구,성내동,37200,2003
2024,11305,강북구,우이동,26000,2009
2024,11290,성북구,길음동,87000,2005
2024,11440,마포구,성산동,30700,2022
2024,11500,강서구,화곡동,25000,
2024,11410,서대문구,충정로3가,53000,2004
2024,11590,동작구,사당동,20000,1993
2024,11440,마포구,공덕동,81000,1988
2024,11620,관악구,신림동,36000,2015
2024,11380,은평구,불광동,29500,2015
2024,11710,송파구,문정동,35000,1993
2024,11440,마포구,아현동,115000,2008
2024,11440,마포구,성산동,20500,2022
2024,11230,동대문구,답십리동,79800,2019
2024,11620,관악구,봉천동,11000,2010
2024,11530,구로구,구로동,34400,2023
2024,11440,마포구,대흥동,147500,2020
2024,11260,중랑구,면목동,74800,2007
2024,11560,영등포구,당산동5가,35000,2005
2024,11560,영등포구,당산동4가,110500,1988
2024,11380,은평구,대조동,39000,2021
2024,11740,강동구,길동,24000,2002
2024,11500,강서구,마곡동,109000,2017
2024,11440,마포구,합정동,40000,1988
2024,11350,노원구,월계동,69800,2002
2024,11410,서대문구,홍은동,20000,2002
2024,11590,동작구,사당동,135000,1990
2024,11530,구로구,구로동,64500,2006
2024,11500,강서구,마곡동,127000,2016
2024,11530,구로구,신도림동,80000,1999
2024,11200,성동구,행당동,91000,2000
2024,11260,중랑구,면목동,46000,2021
2024,11260,중랑구,묵동,41000,2004
2024,11230,동대문구,용두동,40500,2023
2024,11530,구로구,항동,83000,2019
2024,11680,강남구,역삼동,30000,2002
2024,11710,송파구,방이동,40000,2013
2024,11500,강서구,화곡동,20900,2011
2024,11710,송파구,신천동,260000,2005
2024,11650,서초구,잠원동,182000,1992
2024,11680,강남구,역삼동,40500,2017
2024,11590,동작구,신대방동,75000,2003
2024,11305,강북구,수유동,23500,2003
2024,11530,구로구,개봉동,25500,2018
2024,11200,성동구,하왕십리동,130000,2015
2024,11200,성동구,옥수동,355000,1982
2024,11470,양천구,신월동,14500,1995
2024,11200,성동구,옥수동,17900,2004
2024,11215,광진구,자양동,105000,1993
2024,11710,송파구,풍납동,87500,1995
2024,11170,용산구,이촌동,154000,1998
2024,11545,금천구,시흥동,26200,2013
2024,11470,양천구,신월동,25300,2018
2024,11305,강북구,수유동,16300,1994
2024,11305,강북구,미아동,68000,2010
2024,11650,서초구,반포동,280000,2023
2024,11290,성북구,석관동,82500,2019
2024,11710,송파구,방이동,52000,2002
2024,11530,구로구,오류동,11300,2014
2024,11440,마포구,신공덕동,124000,2013
2024,11590,동작구,사당동,57500,2018
2024,11440,마포구,염리동,144000,2001
2024,11740,강동구,암사동,250000,1988
2024,11230,동대문구,답십리동,134000,2014
2024,11200,성동구,행당동,91500,2000
2024,11305,강북구,수유동,23000,2016
2024,11470,양천구,목동,55000,2006
2024,11590,동작구,사당동,28500,2017
2024,11380,은평구,응암동,110000,2021
2024,11260,중랑구,중화동,62000,1997
2024,11710,송파구,신천동,207000,2008
2024,11140,중구,충무로5가,19500,2016
2024,11230,동대문구,이문동,80700,2001
2024,11305,강북구,미아동,43000,2022
2024,11200,성동구,행당동,70000,2023
2024,11260,중랑구,신내동,62500,1996
2024,11590,동작구,상도동,50000,2022
2024,11290,성북구,안암동5가,88000,1992
2024,11305,강북구,수유동,49500,2023
2024,11530,구로구,온수동,77250,2010
2024,11305,강북구,수유동,13500,1990
2024,11560,영등포구,신길동,102000,2019
2024,11230,동대문구,이문동,80700,2001
2024,11200,성동구,행당동,70000,2023
2024,11440,마포구,신공덕동,113000,2000
2024,11440,마포구,대흥동,100000,1999
2024,11440,마포구,도화동,120000,1996
2024,11140,중구,충무로5가,19000,2016
2024,11710,송파구,가락동,89800,1988
2024,11620,관악구,신림동,15000,1991
2024,11380,은평구,역촌동,25300,2011
2024,11350,노원구,월계동,54000,1983
2024,11260,중랑구,상봉동,53000,2022
2024,11470,양천구,목동,55000,2006
2024,11590,동작구,상도동,50000,2022
2024,11710,송파구,가락동,128000,1997
2024,11590,동작구,상도동,32000,2002
2024,11380,은평구,역촌동,25000,2021
2024,11380,은평구,진관동,78250,2017
2024,11200,성동구,행당동,109000,2000
2024,11590,동작구,노량진동,80500,2001
2024,11530,구로구,고척동,38000,1986
2024,11305,강북구,우이동,20000,2002
2024,11230,동대문구,회기동,25500,2013
2024,11650,서초구,반포동,235000,2009
2024,11500,강서구,화곡동,16000,2009
2024,11740,강동구,고덕동,126000,2019
2024,11440,마포구,연남동,75000,1995
2024,11260,중랑구,중화동,24300,2017
2024,11710,송파구,잠실동,223000,2008
2024,11740,강동구,상일동,127000,2019
2024,11740,강동구,상일동,145000,2020
2024,11740,강동구,상일동,110000,2020
2024,11560,영등포구,영등포동7가,22700,2021
2024,11650,서초구,반포동,239000,1987
2024,11710,송파구,신천동,287000,1979
2024,11380,은평구,구산동,42500,1991
2024,11620,관악구,봉천동,32000,1991
2024,11710,송파구,신천동,190000,1979
2024,11590,동작구,사당동,39500,2016
2024,11590,동작구,상도동,125000,2012
2024,11380,은평구,구산동,21000,2018
2024,11230,동대문구,전농동,78500,2005
2024,11440,마포구,신공덕동,133000,2013
2024,11440,마포구,아현동,155000,0
2024,11545,금천구,시흥동,22000,1991
2024,11170,용산구,이촌동,183500,2001
2024,11650,서초구,반포동,146000,1994
2024,11230,동대문구,전농동,40000,2022
2024,11545,금천구,시흥동,39000,1983
2024,11545,금천구,시흥동,39500,2004
2024,11545,금천구,가산동,69500,1998
2024,11200,성동구,행당동,129000,2000
2024,11380,은평구,역촌동,34300,2008
2024,11500,강서구,화곡동,17000,2007
2024,11740,강동구,천호동,37600,2023
2024,11440,마포구,마포동,15000,2012
2024,11200,성동구,행당동,108000,2000
2024,11305,강북구,미아동,65000,2011
2024,11215,광진구,광장동,39000,2013
2024,11530,구로구,개봉동,81000,2001
2024,11200,성동구,행당동,91800,2000
2024,11305,강북구,미아동,64400,2011
2024,11215,광진구,화양동,13450,2014
2024,11350,노원구,월계동,27500,2009
2024,11260,중랑구,묵동,43000,2022
2024,11320,도봉구,창동,33000,1989
2024,11320,도봉구,창동,34000,1989
2024,11215,광진구,구의동,37500,2016
2024,11530,구로구,고척동,25000,1976
2024,11530,구로구,구로동,40500,2006
2024,11380,은평구,구산동,54000,2005
2024,11620,관악구,신림동,43000,2003
2024,11560,영등포구,양평동3가,85000,2000
2024,11290,성북구,정릉동,9700,1995
2024,11680,강남구,일원동,198000,2018
2024,11170,용산구,원효로4가,110000,1999
2024,11215,광진구,자양동,110000,1999
2024,11440,마포구,현석동,107000,2004
2024,11500,강서구,등촌동,53200,1995
2024,11230,동대문구,용두동,128000,2011
2024,11680,강남구,도곡동,229000,1986
2024,11710,송파구,잠실동,283600,1978
2024,11350,노원구,중계동,51390,1990
2024,11440,마포구,성산동,25000,2012
2024,11650,서초구,양재동,45000,2015
2024,11440,마포구,아현동,41000,2020
2024,11350,노원구,중계동,48500,1990
2024,11470,양천구,신정동,152500,2002
2024,11440,마포구,도화동,66000,2000
2024,11470,양천구,신정동,155000,2002
2024,11170,용산구,갈월동,104500,2004
2024,11590,동작구,상도동,38000,2017
2024,11230,동대문구,장안동,36800,2015
2024,11260,중랑구,신내동,55000,1996
2024,11215,광진구,광장동,101750,1996
2024,11230,동대문구,청량리동,101000,1978
2024,11200,성동구,금호동1가,135000,2019
2024,11200,성동구,금호동3가,86000,2002
2024,11200,성동구,성수동1가,113000,1997
2024,11350,노원구,월계동,63800,1986
2024,11200,성동구,마장동,96000,2004
2024,11260,중랑구,상봉동,68000,1996
2024,11320,도봉구,도봉동,21500,1985
2024,11470,양천구,신월동,102500,2020
2024,11320,도봉구,방학동,15800,2002
2024,11440,마포구,성산동,14500,2017
2024,11410,서대문구,홍은동,42250,1987
2024,11410,서대문구,대현동,23100,2014
2024,11230,동대문구,휘경동,58500,1999
2024,11560,영등포구,당산동2가,34750,1999
2024,11560,영등포구,당산동2가,35000,1999
2024,11680,강남구,역삼동,215000,2009
2024,11560,영등포구,당산동5가,22500,2014
2024,11200,성동구,용답동,8500,1991
2024,11350,노원구,상계동,42000,2002
2024,11680,강남구,도곡동,367500,1985
2024,11410,서대문구,영천동,85000,1995
2024,11470,양천구,신정동,45000,2020
2024,11470,양천구,신정동,99000,2000
2024,11350,노원구,상계동,59500,1988
2024,11590,동작구,사당동,46500,2003
2024,11350,노원구,상계동,62000,1988
2024,11350,노원구,상계동,45000,1988
2024,11470,양천구,신월동,67000,2020
2024,11620,관악구,신림동,26500,1991
2024,11530,구로구,개봉동,81000,2001
2024,11230,동대문구,이문동,90000,1968
2024,11590,동작구,동작동,85500,2003
2024,11590,동작구,노량진동,85000,2001
2024,11470,양천구,신정동,89000,1995
2024,11350,노원구,상계동,48300,1988
2024,11470,양천구,신정동,131000,2019
2024,11590,동작구,노량진동,84500,1997
2024,11590,동작구,동작동,97000,2003
2024,11650,서초구,방배동,235000,1981
2024,11350,노원구,상계동,66500,1987
2024,11530,구로구,신도림동,84500,2007
2024,11680,강남구,역삼동,29900,2015
2024,11680,강남구,자곡동,145000,2014
2024,11710,송파구,가락동,164000,2018
2024,11560,영등포구,신길동,140500,2021
2024,11560,영등포구,신길동,131000,2021
2024,11440,마포구,아현동,140000,2014
2024,11590,동작구,상도동,82500,1994
2024,11530,구로구,천왕동,43000,2012
2024,11350,노원구,상계동,15000,1993
2024,11710,송파구,가락동,132500,2018
2024,11560,영등포구,신길동,120000,2021
2024,11200,성동구,행당동,117500,2000
2024,11710,송파구,풍납동,95000,1993
2024,11440,마포구,신공덕동,105000,2003
2024,11710,송파구,삼전동,28000,2022
2024,11440,마포구,성산동,15100,2018
2024,11710,송파구,석촌동,30900,2003
2024,11710,송파구,삼전동,28000,2022
2024,11710,송파구,가락동,23000,1988
2024,11530,구로구,오류동,54000,1991
2024,11290,성북구,장위동,19700,1995
2024,11710,송파구,마천동,58700,2017
2024,11470,양천구,목동,24700,2002
2024,11290,성북구,석관동,81000,2019
2024,11710,송파구,삼전동,41000,2022
2024,11650,서초구,우면동,100000,1994
2024,11350,노원구,상계동,57000,2009
2024,11710,송파구,풍납동,102500,2006
2024,11680,강남구,도곡동,733000,2002
2024,11440,마포구,공덕동,81000,1988
2024,11320,도봉구,쌍문동,16300,2002
2024,11680,강남구,역삼동,65000,2003
2024,11680,강남구,역삼동,17900,2004
2024,11305,강북구,수유동,14500,1993
2024,11620,관악구,신림동,20100,1991
2024,11470,양천구,목동,270000,2009
2024,11710,송파구,장지동,123000,2007
2024,11230,동대문구,용두동,128000,2011
2024,11200,성동구,하왕십리동,133000,2016
2024,11230,동대문구,답십리동,115500,2014
2024,11545,금천구,독산동,50000,2002
2024,11170,용산구,이촌동,345000,2003
2024,11740,강동구,강일동,72500,2020
2024,11710,송파구,삼전동,41000,2022
2024,11170,용산구,원효로1가,78000,2023
2024,11710,송파구,가락동,127000,2007
2024,11410,서대문구,홍은동,48000,1989
2024,11230,동대문구,답십리동,58000,1989
2024,11170,용산구,효창동,136000,2019
2024,11440,마포구,창전동,107000,2007
2024,11350,노원구,상계동,37500,1988
2024,11215,광진구,자양동,112000,1995
2024,11710,송파구,삼전동,43000,2022
2024,11350,노원구,월계동,27500,2009
2024,11200,성동구,금호동1가,135000,2019
2024,11560,영등포구,영등포동,113700,2002
2024,11200,성동구,옥수동,148500,2016
2024,11710,송파구,문정동,17400,2016
2024,11290,성북구,장위동,27500,2016
2024,11305,강북구,수유동,14500,1993
2024,11200,성동구,금호동1가,108000,2001
2024,11590,동작구,사당동,42000,2014
2024,11650,서초구,서초동,26500,2014
2024,11200,성동구,마장동,116000,2004
2024,11620,관악구,봉천동,16300,2012
